customer_id,signup_date,acquisition_channel,region
2553,2026-05-30,TikTok,US
2554,2026-07-14,Meta,US
2555,2026-03-14,Meta,US
2556,2026-04-24,Google,EU
2557,2026-04-22,Meta,AU
2558,2026-02-17,Organic/Direct,US
2559,2026-03-13,Google,UK
2560,2026-07-28,Meta,EU
2561,2026-07-18,Meta,US
2562,2026-07-19,Meta,EU
2563,2026-06-16,Meta,US
2564,2026-06-30,Meta,US
2565,2026-01-27,Google,AU
2566,2026-07-24,Google,UK
2567,2026-06-25,Organic/Direct,US
2568,2026-06-16,Google,US
2569,2026-05-21,Meta,US
2570,2026-06-17,Affiliate,US
2571,2026-05-21,TikTok,US
2572,2026-03-23,Google,US
2573,2026-05-24,Affiliate,US
2574,2026-06-09,Organic/Direct,US
2575,2026-04-23,Meta,AU
2576,2026-07-10,TikTok,US
2577,2026-03-21,Google,US
2578,2026-06-19,Google,UK
2579,2026-03-20,TikTok,US
2580,2026-03-08,Google,US
2581,2026-01-25,Affiliate,EU
2582,2026-03-18,TikTok,US
2583,2026-07-24,Google,CA
2584,2026-01-21,TikTok,US
2585,2026-07-10,Affiliate,US
2586,2026-03-20,TikTok,AU
2587,2026-07-10,Meta,US
2588,2026-04-15,Google,US
2589,2026-06-05,Meta,US
2590,2026-06-05,Meta,AU
2591,2026-05-16,Meta,US
2592,2026-04-11,Google,US
2593,2026-04-24,Organic/Direct,UK
2594,2026-06-24,TikTok,AU
2595,2026-05-28,Organic/Direct,US
2596,2026-07-26,Meta,US
2597,2026-05-02,Meta,AU
2598,2026-03-03,Meta,US
2599,2026-05-19,Meta,US
2600,2026-05-18,Affiliate,UK
2601,2026-06-16,Meta,AU
2602,2026-04-20,Google,US
2603,2026-04-19,Organic/Direct,CA
2604,2026-07-07,Affiliate,EU
2605,2026-07-06,Meta,US
2606,2026-05-22,TikTok,EU
2607,2026-07-10,Meta,US
2608,2026-06-29,Meta,US
2609,2026-03-17,TikTok,US
2610,2026-05-29,Google,EU
2611,2026-06-13,Google,US
2612,2026-07-25,Organic/Direct,US
2613,2026-06-06,Google,US
2614,2026-06-04,Meta,US
2615,2026-06-28,Google,CA
2616,2026-07-10,Meta,US
2617,2026-05-07,Meta,AU
2618,2026-05-08,Google,US
2619,2026-03-12,Organic/Direct,US
2620,2026-07-14,TikTok,US
2621,2026-05-24,Affiliate,US
2622,2026-07-23,Google,US
2623,2026-04-10,TikTok,US
2624,2026-06-26,Meta,UK
2625,2026-06-26,Google,US
2626,2026-03-10,Google,US
2627,2026-06-12,Meta,US
2628,2026-03-21,Meta,US
2629,2026-07-12,Google,CA
2630,2026-05-25,Meta,US
2631,2026-07-25,Google,UK
2632,2026-05-21,Google,US
2633,2026-03-12,Meta,UK
2634,2026-06-14,Meta,US
2635,2026-05-13,Google,EU
2636,2026-05-23,TikTok,US
2637,2026-06-09,Meta,US
2638,2026-07-23,Meta,US
2639,2026-05-10,Organic/Direct,UK
2640,2026-05-14,Meta,US
2641,2026-07-11,Organic/Direct,US
2642,2026-02-28,Google,UK
2643,2026-05-15,Google,US
2644,2026-05-09,Google,US
2645,2026-03-10,Meta,CA
2646,2026-05-03,Meta,US
2647,2026-03-10,Meta,US
2648,2026-07-21,Meta,US
2649,2026-07-23,Meta,US
2650,2026-06-09,Meta,EU
2651,2026-05-27,Meta,US
2652,2026-04-28,Organic/Direct,CA
2653,2026-07-26,Google,US
2654,2026-05-12,Meta,US
2655,2026-06-23,Meta,AU
2656,2026-05-30,Google,CA
2657,2026-02-02,Google,AU
2658,2026-01-10,Google,AU
2659,2026-03-06,TikTok,AU
2660,2026-07-09,Google,CA
2661,2026-03-26,Organic/Direct,US
2662,2026-06-30,Google,EU
2663,2026-05-04,TikTok,US
2664,2026-05-07,Affiliate,US
2665,2026-07-19,TikTok,US
2666,2026-04-07,Google,US
2667,2026-03-24,Google,US
2668,2026-07-09,Meta,AU
2669,2026-06-06,Organic/Direct,CA
2670,2026-03-04,Meta,US
2671,2026-07-23,Meta,US
2672,2026-05-08,Meta,US
2673,2026-07-05,Meta,US
2674,2026-04-17,Affiliate,UK
2675,2026-03-21,Meta,US
2676,2026-02-11,Google,AU
2677,2026-07-22,Meta,US
2678,2026-07-13,Organic/Direct,US
2679,2026-06-24,Google,US
2680,2026-07-17,TikTok,UK
2681,2026-06-19,TikTok,US
2682,2026-07-11,Meta,AU
2683,2026-04-24,Meta,US
2684,2026-02-03,TikTok,US
2685,2026-05-25,Google,CA
2686,2026-03-11,Meta,US
2687,2026-07-26,Google,US
2688,2026-05-14,Meta,US
2689,2026-06-14,Meta,UK
2690,2026-03-13,Google,US
2691,2026-07-25,Meta,US
2692,2026-06-09,Organic/Direct,CA
2693,2026-02-22,TikTok,EU
2694,2026-04-08,Meta,US
2695,2026-07-03,Google,US
2696,2026-03-30,Meta,US
2697,2026-03-02,Affiliate,US
2698,2026-05-17,Meta,AU
2699,2026-04-01,Meta,AU
2700,2026-05-19,Organic/Direct,US
2701,2026-04-05,Organic/Direct,US
2702,2026-06-04,TikTok,EU
2703,2026-05-20,Organic/Direct,US
2704,2026-07-11,Google,AU
2705,2026-04-05,TikTok,US
2706,2026-03-22,TikTok,CA
2707,2026-06-30,Affiliate,UK
2708,2026-01-26,Affiliate,EU
2709,2026-05-30,Meta,CA
2710,2026-06-23,Meta,UK
2711,2026-07-29,Organic/Direct,AU
2712,2026-06-18,Google,US
2713,2026-02-10,Meta,UK
2714,2026-07-05,Google,US
2715,2026-04-07,Meta,UK
2716,2026-07-26,Meta,US
2717,2026-04-26,Meta,CA
2718,2026-03-16,Google,EU
2719,2026-05-16,Meta,CA
2720,2026-05-18,Organic/Direct,US
2721,2026-07-23,Google,US
2722,2026-06-06,Meta,US
2723,2026-04-23,Google,UK
2724,2026-06-18,TikTok,EU
2725,2026-07-20,Meta,US
2726,2026-07-13,Meta,US
2727,2026-07-23,Meta,UK
2728,2026-06-16,Google,UK
2729,2026-05-30,Affiliate,UK
2730,2026-07-14,Meta,CA
2731,2026-06-06,Meta,AU
2732,2026-07-25,Meta,CA
2733,2026-05-24,Organic/Direct,UK
2734,2026-07-06,Google,EU
2735,2026-07-06,Google,US
2736,2026-06-21,Meta,AU
2737,2026-07-21,TikTok,US
2738,2026-07-21,Meta,US
2739,2026-07-07,Affiliate,US
2740,2026-07-01,Meta,US
2741,2026-06-09,Google,US
2742,2026-05-12,Google,US
2743,2026-02-17,Google,EU
2744,2026-05-12,TikTok,US
2745,2026-04-30,Meta,US
2746,2026-06-27,Meta,US
2747,2026-06-10,Google,CA
2748,2026-07-22,Affiliate,US
2749,2026-04-30,Meta,US
2750,2026-01-23,TikTok,US
2751,2026-06-15,Google,EU
2752,2026-06-09,Meta,UK
2753,2026-07-29,Google,CA
2754,2026-04-02,Google,US
2755,2026-04-03,Affiliate,UK
2756,2026-07-09,Meta,US
2757,2026-02-03,Google,UK
2758,2026-06-10,Meta,US
2759,2026-06-12,Meta,US
2760,2026-07-19,Meta,US
2761,2026-05-07,Affiliate,US
2762,2026-05-28,Meta,US
2763,2026-07-26,Meta,UK
2764,2026-05-10,Meta,AU
2765,2026-07-09,Meta,US
2766,2026-03-31,Google,US
2767,2026-02-07,Organic/Direct,US
2768,2026-06-15,Google,US
2769,2026-07-01,Organic/Direct,US
2770,2026-01-11,TikTok,US
2771,2026-05-08,Affiliate,US
2772,2026-03-20,Meta,UK
2773,2026-03-17,Meta,US
2774,2026-03-05,TikTok,UK
2775,2026-05-25,Affiliate,US
2776,2026-07-25,Organic/Direct,US
2777,2026-04-04,Affiliate,UK
2778,2026-07-26,Meta,CA
2779,2026-06-11,Meta,US
2780,2026-06-29,Google,US
2781,2026-06-12,Meta,US
2782,2026-03-11,Google,US
2783,2026-05-06,Affiliate,CA
2784,2026-05-22,Affiliate,EU
2785,2026-04-17,Google,US
2786,2026-07-17,Organic/Direct,US
2787,2026-05-14,Meta,CA
2788,2026-05-19,Meta,US
2789,2026-04-08,Meta,US
2790,2026-04-29,Meta,UK
2791,2026-06-28,Meta,US
2792,2026-04-30,Meta,US
2793,2026-04-23,Meta,US
2794,2026-06-08,TikTok,EU
2795,2026-07-09,TikTok,US
2796,2026-06-19,TikTok,US
2797,2026-07-10,Meta,US
2798,2026-05-29,Meta,US
2799,2026-03-14,Google,US
2800,2026-06-12,Meta,US
2801,2026-01-29,TikTok,US
2802,2026-01-15,Google,US
2803,2026-07-27,Meta,US
2804,2026-06-03,Meta,US
2805,2026-05-25,Affiliate,US
2806,2026-04-26,Meta,US
2807,2026-03-01,TikTok,US
2808,2026-01-22,Google,UK
2809,2026-07-21,Affiliate,EU
2810,2026-03-09,Meta,CA
2811,2026-03-20,Organic/Direct,AU
2812,2026-06-29,Meta,US
2813,2026-06-29,Affiliate,CA
2814,2026-06-04,Meta,UK
2815,2026-02-18,Meta,US
2816,2026-04-27,Meta,UK
2817,2026-07-07,Meta,UK
2818,2026-07-22,Google,US
2819,2026-04-30,Meta,US
2820,2026-07-14,Affiliate,UK
2821,2026-06-22,Google,US
2822,2026-05-26,Google,US
2823,2026-07-05,Google,US
2824,2026-07-04,TikTok,US
2825,2026-07-12,Meta,UK
2826,2026-07-15,TikTok,US
2827,2026-05-29,Meta,UK
2828,2026-05-25,Google,US
2829,2026-05-04,Affiliate,CA
2830,2026-06-01,Meta,EU
2831,2026-06-27,Google,CA
2832,2026-03-10,Meta,AU
2833,2026-05-12,Google,UK
2834,2026-04-06,Google,US
2835,2026-05-18,TikTok,EU
2836,2026-06-10,Meta,US
2837,2026-03-11,Meta,US
2838,2026-05-24,Meta,US
2839,2026-06-03,Meta,US
2840,2026-06-06,Meta,US
2841,2026-05-13,Google,US
2842,2026-05-21,Meta,US
2843,2026-05-11,Organic/Direct,US
2844,2026-04-02,Meta,US
2845,2026-06-14,Google,US
2846,2026-02-04,Meta,US
2847,2026-01-28,Google,US
2848,2026-07-18,TikTok,US
2849,2026-05-13,Meta,CA
2850,2026-06-25,Google,US
2851,2026-04-06,Google,UK
2852,2026-04-24,Meta,US
2853,2026-07-21,Google,UK
2854,2026-07-14,TikTok,US
2855,2026-06-24,Meta,US
2856,2026-05-23,Organic/Direct,UK
2857,2026-05-19,Meta,EU
2858,2026-07-18,Meta,CA
2859,2026-01-21,Meta,US
2860,2026-01-07,Affiliate,US
2861,2026-01-14,Organic/Direct,CA
2862,2026-06-02,Meta,US
2863,2026-03-06,Meta,UK
2864,2026-05-22,TikTok,EU
2865,2026-04-18,Google,US
2866,2026-01-25,Meta,UK
2867,2026-07-19,TikTok,AU
2868,2026-07-20,Google,US
2869,2026-06-24,TikTok,US
2870,2026-07-28,Affiliate,UK
2871,2026-03-21,Google,US
2872,2026-07-01,Organic/Direct,US
2873,2026-07-02,Meta,EU
2874,2026-06-18,Organic/Direct,AU
2875,2026-06-23,Affiliate,US
2876,2026-07-26,Google,US
2877,2026-06-23,Affiliate,US
2878,2026-05-17,Organic/Direct,US
2879,2026-02-12,Meta,US
2880,2026-05-19,Google,EU
2881,2026-07-07,Meta,EU
2882,2026-05-30,TikTok,US
2883,2026-03-23,Organic/Direct,UK
2884,2026-06-21,Meta,US
2885,2026-07-08,Meta,US
2886,2026-04-23,Google,US
2887,2026-04-27,Google,UK
2888,2026-01-06,Meta,US
2889,2026-04-23,Affiliate,UK
2890,2026-07-05,Meta,US
2891,2026-04-20,Organic/Direct,US
2892,2026-06-11,Meta,US
2893,2026-05-26,Meta,CA
2894,2026-06-18,Google,EU
2895,2026-03-08,Meta,US
2896,2026-04-28,Google,UK
2897,2026-04-30,Google,UK
2898,2026-04-05,Meta,US
2899,2026-04-26,Meta,US
2900,2026-06-17,Google,US
2901,2026-07-17,Google,US
2902,2026-05-21,Meta,EU
2903,2026-06-28,Google,US
2904,2026-05-17,Google,US
2905,2026-06-07,Organic/Direct,US
2906,2026-07-03,Google,US
2907,2026-04-14,Google,US
2908,2026-06-05,Google,US
2909,2026-07-03,Google,US
2910,2026-01-17,Affiliate,AU
2911,2026-05-24,Meta,US
2912,2026-07-12,Google,US
2913,2026-03-07,Meta,US
2914,2026-05-02,Meta,UK
2915,2026-06-23,TikTok,US
2916,2026-04-06,Meta,UK
2917,2026-05-29,Meta,UK
2918,2026-07-14,Meta,US
2919,2026-07-29,Meta,US
2920,2026-06-24,Meta,US
2921,2026-06-13,Meta,US
2922,2026-04-06,Google,CA
2923,2026-05-21,Meta,US
2924,2026-05-15,Organic/Direct,CA
2925,2026-07-13,Google,CA
2926,2026-06-24,Affiliate,US
2927,2026-05-19,Google,US
2928,2026-07-10,Google,US
2929,2026-07-01,Google,US
2930,2026-04-24,TikTok,EU
2931,2026-05-29,TikTok,US
2932,2026-06-26,Meta,US
2933,2026-05-18,Meta,US
2934,2026-06-08,Meta,US
2935,2026-06-19,Affiliate,US
2936,2026-02-13,Organic/Direct,US
2937,2026-06-29,Meta,EU
2938,2026-05-07,Affiliate,US
2939,2026-05-05,TikTok,US
2940,2026-02-22,Meta,UK
2941,2026-05-03,TikTok,CA
2942,2026-04-22,TikTok,US
2943,2026-05-13,Organic/Direct,UK
2944,2026-05-10,Google,UK
2945,2026-06-10,Organic/Direct,CA
2946,2026-06-02,Meta,US
2947,2026-07-26,Meta,US
2948,2026-05-15,Meta,AU
2949,2026-03-26,Meta,US
2950,2026-07-23,Google,CA
2951,2026-07-29,Affiliate,UK
2952,2026-04-13,Affiliate,US
2953,2026-07-19,TikTok,US
2954,2026-02-23,Meta,CA
2955,2026-02-26,Google,CA
2956,2026-07-22,Meta,UK
2957,2026-05-10,Organic/Direct,US
2958,2026-04-05,Meta,US
2959,2026-04-23,Meta,US
2960,2026-07-10,Affiliate,US
2961,2026-06-10,Google,UK
2962,2026-04-06,Affiliate,AU
2963,2026-05-07,Google,US
2964,2026-01-24,Organic/Direct,UK
2965,2026-06-03,Meta,US
2966,2026-07-11,Google,US
2967,2026-07-20,Affiliate,CA
2968,2026-05-20,Google,AU
2969,2026-06-09,Meta,US
2970,2026-03-09,Google,US
2971,2026-06-05,Meta,CA
2972,2026-04-24,Affiliate,US
2973,2026-05-07,Affiliate,US
2974,2026-04-24,Google,US
2975,2026-06-01,Google,US
2976,2026-06-15,Google,AU
2977,2026-06-11,Organic/Direct,EU
2978,2026-06-20,Meta,US
2979,2026-04-05,Affiliate,US
2980,2026-04-06,Affiliate,US
2981,2026-07-03,Organic/Direct,US
2982,2026-05-29,Affiliate,US
2983,2026-06-14,Affiliate,CA
2984,2026-05-05,Meta,US
2985,2026-07-01,Organic/Direct,AU
2986,2026-05-26,Meta,UK
2987,2026-03-10,Google,US
2988,2026-05-05,Google,CA
2989,2026-07-17,Meta,EU
2990,2026-02-04,Meta,US
2991,2026-05-10,TikTok,US
2992,2026-05-27,Google,US
2993,2026-03-16,TikTok,US
2994,2026-03-13,Meta,US
2995,2026-07-20,Meta,US
2996,2026-07-22,Meta,US
2997,2026-01-22,Google,CA
2998,2026-07-09,Google,US
2999,2026-07-08,Affiliate,US
3000,2026-01-27,Meta,US
3001,2026-05-05,Google,US
3002,2026-04-25,Google,US
3003,2026-03-15,Meta,US
3004,2026-06-05,Google,UK
3005,2026-05-07,Organic/Direct,US
3006,2026-06-28,Organic/Direct,CA
3007,2026-04-25,Google,US
3008,2026-04-20,TikTok,US
3009,2026-02-19,TikTok,UK
3010,2026-04-22,Meta,US
3011,2026-07-28,Meta,UK
3012,2026-04-07,Meta,CA
3013,2026-03-21,Organic/Direct,UK
3014,2026-06-20,Google,US
3015,2026-05-30,Meta,US
3016,2026-05-11,Affiliate,US
3017,2026-04-22,Google,US
3018,2026-07-15,Google,US
3019,2026-04-06,Meta,US
3020,2026-01-22,TikTok,EU
3021,2026-07-21,TikTok,US
3022,2026-07-12,Meta,CA
3023,2026-04-09,Meta,UK
3024,2026-06-16,Affiliate,CA
3025,2026-07-23,TikTok,CA
3026,2026-06-06,Organic/Direct,EU
3027,2026-04-24,Organic/Direct,US
3028,2026-05-18,TikTok,CA
3029,2026-04-18,Organic/Direct,US
3030,2026-07-30,Meta,AU
3031,2026-04-22,TikTok,US
3032,2026-07-30,TikTok,US
3033,2026-06-09,Meta,US
3034,2026-04-20,Meta,UK
3035,2026-07-05,Meta,US
3036,2026-06-21,Affiliate,CA
3037,2026-05-21,Meta,US
3038,2026-01-11,Affiliate,US
3039,2026-02-21,Meta,US
3040,2026-04-29,Meta,US
3041,2026-07-04,Meta,AU
3042,2026-03-17,Google,US
3043,2026-06-15,Meta,US
3044,2026-02-11,Affiliate,US
3045,2026-02-13,Meta,UK
3046,2026-04-18,Meta,UK
3047,2026-07-15,Meta,UK
3048,2026-06-13,Meta,US
3049,2026-05-21,Google,US
3050,2026-05-01,Meta,CA
3051,2026-05-17,Google,AU
3052,2026-03-21,Meta,CA
3053,2026-05-03,Google,UK
3054,2026-05-25,Organic/Direct,UK
3055,2026-03-26,Meta,EU
3056,2026-07-21,Meta,US
3057,2026-07-09,Google,CA
3058,2026-05-31,Google,US
3059,2026-04-08,Affiliate,US
3060,2026-06-29,Google,EU
3061,2026-03-01,Meta,EU
3062,2026-04-10,Google,US
3063,2026-06-06,Google,UK
3064,2026-07-14,Google,US
3065,2026-05-26,Google,US
3066,2026-04-20,Affiliate,US
3067,2026-04-15,Meta,CA
3068,2026-05-07,Google,UK
3069,2026-03-13,Meta,UK
3070,2026-07-17,Meta,US
3071,2026-05-31,Organic/Direct,UK
3072,2026-06-14,Google,US
3073,2026-06-09,Affiliate,US
3074,2026-06-04,TikTok,US
3075,2026-06-11,Meta,US
3076,2026-04-24,Meta,US
3077,2026-05-17,Organic/Direct,US
3078,2026-06-17,TikTok,AU
3079,2026-07-17,Meta,US
3080,2026-04-19,Google,EU
3081,2026-07-01,Meta,US
3082,2026-05-19,TikTok,EU
3083,2026-03-18,Affiliate,AU
3084,2026-07-20,Meta,US
3085,2026-06-07,TikTok,US
3086,2026-07-19,Affiliate,US
3087,2026-06-15,Organic/Direct,US
3088,2026-07-01,Meta,US
3089,2026-05-15,Google,CA
3090,2026-04-24,Google,US
3091,2026-04-01,TikTok,AU
3092,2026-07-24,Meta,AU
3093,2026-06-12,Meta,UK
3094,2026-05-10,Google,US
3095,2026-06-11,Organic/Direct,US
3096,2026-04-26,Meta,US
3097,2026-07-19,Google,CA
3098,2026-05-18,Meta,US
3099,2026-03-31,Meta,CA
3100,2026-06-30,Organic/Direct,US
3101,2026-06-02,Google,US
3102,2026-03-08,Meta,US
3103,2026-04-21,Google,AU
3104,2026-04-24,Organic/Direct,EU
3105,2026-07-03,Organic/Direct,UK
3106,2026-03-21,Meta,CA
3107,2026-07-03,Meta,AU
3108,2026-07-26,Google,CA
3109,2026-01-18,Affiliate,US
3110,2026-04-06,Organic/Direct,US
3111,2026-06-30,Google,CA
3112,2026-04-25,Meta,UK
3113,2026-07-13,Google,US
3114,2026-04-19,Affiliate,EU
3115,2026-06-30,Meta,US
3116,2026-03-01,TikTok,UK
3117,2026-05-01,Google,US
3118,2026-06-17,Google,CA
3119,2026-06-27,Meta,AU
3120,2026-05-19,Organic/Direct,CA
3121,2026-04-29,Affiliate,UK
3122,2026-07-17,Meta,UK
3123,2026-01-19,Meta,US
3124,2026-07-24,TikTok,US
3125,2026-03-24,Affiliate,UK
3126,2026-04-23,Meta,AU
3127,2026-07-25,Affiliate,UK
3128,2026-01-12,Meta,US
3129,2026-04-07,Meta,US
3130,2026-04-19,Google,US
3131,2026-06-18,Google,UK
3132,2026-03-31,Meta,US
3133,2026-04-25,Google,CA
3134,2026-05-13,Meta,US
3135,2026-03-07,Meta,AU
3136,2026-07-03,Meta,EU
3137,2026-05-01,TikTok,US
3138,2026-05-24,Meta,US
3139,2026-06-26,TikTok,CA
3140,2026-05-27,Affiliate,US
3141,2026-05-16,Meta,US
3142,2026-05-31,Affiliate,CA
3143,2026-02-22,Meta,US
3144,2026-05-13,Google,US
3145,2026-07-21,Meta,UK
3146,2026-05-04,Affiliate,US
3147,2026-05-16,Google,US
3148,2026-04-06,Google,EU
3149,2026-06-15,Meta,US
3150,2026-01-30,TikTok,CA
3151,2026-03-05,TikTok,AU
3152,2026-07-04,Google,UK
3153,2026-06-01,Meta,US
3154,2026-03-25,Google,AU
3155,2026-04-12,Affiliate,AU
3156,2026-05-02,Meta,UK
3157,2026-07-24,Meta,US
3158,2026-07-24,Meta,US
3159,2026-05-27,Meta,US
3160,2026-04-12,TikTok,US
3161,2026-04-21,Meta,CA
3162,2026-06-20,Meta,UK
3163,2026-04-20,Meta,US
3164,2026-06-29,TikTok,US
3165,2026-01-26,Affiliate,US
3166,2026-03-24,TikTok,CA
3167,2026-04-04,Google,US
3168,2026-05-01,Google,US
3169,2026-04-21,Meta,US
3170,2026-06-20,Google,US
3171,2026-03-06,Organic/Direct,US
3172,2026-05-27,Organic/Direct,US
3173,2026-04-15,Meta,US
3174,2026-05-13,Meta,US
3175,2026-03-11,Meta,EU
3176,2026-05-14,Meta,US
3177,2026-06-08,Google,US
3178,2026-07-09,Organic/Direct,US
3179,2026-03-28,Affiliate,US
3180,2026-04-16,Meta,US
3181,2026-05-26,TikTok,US
3182,2026-04-12,TikTok,US
3183,2026-04-28,Meta,US
3184,2026-04-30,Google,US
3185,2026-01-16,TikTok,CA
3186,2026-07-08,Google,US
3187,2026-06-20,Meta,UK
3188,2026-06-01,Affiliate,EU
3189,2026-03-02,Meta,UK
3190,2026-05-10,TikTok,US
3191,2026-07-02,Meta,US
3192,2026-07-28,Meta,US
3193,2026-03-29,Affiliate,US
3194,2026-07-02,Google,US
3195,2026-04-25,Google,US
3196,2026-07-22,TikTok,US
3197,2026-06-15,Meta,UK
3198,2026-03-21,Google,US
3199,2026-06-15,TikTok,US
3200,2026-04-16,Google,EU
